Date Time	Web Site	Product	Quantity	Discount	Retail Price
6/1/15 03:53	gel-boomerang.com	Fun Fly	1	0	$5.00
6/1/15 03:53	ebay.com	Crested Beaut	31	0.15	$17.95
6/1/15 03:54	coloradoboomerangs.com	Sunshine	37	0.15	$20.00
6/1/15 03:55	gel-boomerang.com	Carlota	1	0	$19.95
6/1/15 03:56	ebay.com	Fun Fly	5	0.05	$5.00
6/1/15 03:56	ebay.com	Quad	4	0	$39.95
6/1/15 03:56	amazon.com	Fun Fly	50	0.379	$5.00
6/1/15 03:56	coloradoboomerangs.com	Crested Beaut	35	0.15	$17.95
6/1/15 03:56	amazon.com	Fun Fly	124	0.596	$5.00
6/1/15 03:57	amazon.com	Phoenix	108	0.559	$23.95
6/1/15 03:58	amazon.com	Fun Fly	38	0.166	$5.00
6/1/15 03:58	ebay.com	Fun Fly	5	0.05	$5.00
6/1/15 03:59	amazon.com	Bellen	6	0.072	$25.00
6/1/15 03:59	coloradoboomerangs.com	Bellen	3	0	$25.00
6/1/15 03:59	amazon.com	Eagle	55	0.361	$21.95
6/1/15 03:59	coloradoboomerangs.com	Fun Fly	7	0.05	$5.00
6/1/15 04:00	coloradoboomerangs.com	Fun Fly	16	0.075	$5.00
6/1/15 04:00	gel-boomerang.com	Quad	2	0	$39.95
6/1/15 04:01	coloradoboomerangs.com	Quad	59	0.375	$39.95
6/1/15 04:03	amazon.com	Fun Fly	32	0.167	$5.00
6/1/15 04:03	amazon.com	Fun Fly	25	0.166	$5.00
6/1/15 04:04	amazon.com	Fun Fly	7	0.069	$5.00
6/1/15 04:04	coloradoboomerangs.com	GelFast	1	0	$24.00
6/1/15 04:05	ebay.com	Fun Fly	2	0	$5.00
6/1/15 04:05	coloradoboomerangs.com	Quad	69	0.375	$39.95
6/1/15 04:05	ebay.com	Fun Fly	63	0.375	$5.00
6/1/15 04:06	ebay.com	Carlota	149	0.575	$19.95
6/1/15 04:09	amazon.com	Bellen	34	0.163	$25.00
6/1/15 04:14	amazon.com	Fun Fly	3	0.019	$5.00
6/1/15 04:14	coloradoboomerangs.com	Frido Fast Catch	3	0	$50.00
6/1/15 04:17	ebay.com	Aspen	5	0.05	$21.95
6/1/15 04:17	coloradoboomerangs.com	Fun Fly	119	0.575	$5.00
6/1/15 04:17	ebay.com	Fun Fly	4	0	$5.00
6/1/15 04:17	coloradoboomerangs.com	Quad	3	0	$39.95
6/1/15 04:18	amazon.com	Frido Fast Catch	1	0.019	$50.00
6/1/15 04:19	amazon.com	Fire Aspen	63	0.355	$22.00
6/1/15 04:19	amazon.com	Manu LD	5	0.068	$250.00
6/1/15 04:19	coloradoboomerangs.com	Yanaki	1	0	$23.95
6/1/15 04:19	amazon.com	Alpine	1	0.019	$21.95
6/1/15 04:20	gel-boomerang.com	Fun Fly	2	0	$5.00
6/1/15 04:20	amazon.com	Manu MTA	5	0.069	$120.00
6/1/15 04:20	gel-boomerang.com	Eagle	27	0.15	$21.95
6/1/15 04:21	amazon.com	Bellen	5	0.069	$25.00
6/1/15 04:21	amazon.com	Manu MTA	1	0.019	$120.00
6/1/15 04:22	amazon.com	Quad	90	0.369	$39.95
6/1/15 04:24	amazon.com	Quad	66	0.37	$39.95
6/1/15 04:24	amazon.com	Bellen	33	0.165	$25.00
6/1/15 04:25	amazon.com	Fun Fly	6	0.069	$5.00
6/1/15 04:26	ebay.com	Carlota	1	0	$19.95
6/1/15 04:26	amazon.com	Quad	7	0.072	$39.95
6/1/15 04:26	ebay.com	Fun Fly	1	0	$5.00
6/1/15 04:27	amazon.com	Quad	5	0.068	$39.95
6/1/15 04:27	gel-boomerang.com	Carlota	156	0.575	$19.95
6/1/15 04:29	gel-boomerang.com	Fun Fly	87	0.375	$5.00
6/1/15 04:30	coloradoboomerangs.com	Bower Aussie Round	2	0	$43.00
6/1/15 04:32	gel-boomerang.com	Quad	69	0.375	$39.95
6/1/15 04:32	amazon.com	GelFast	6	0.069	$24.00
6/1/15 04:33	coloradoboomerangs.com	Fun Fly	5	0.05	$5.00
6/1/15 04:33	ebay.com	Bower Aussie Round	2	0	$43.00
6/1/15 04:33	amazon.com	Fun Fly	37	0.158	$5.00
6/1/15 04:33	ebay.com	Manu MTA	4	0	$120.00
6/1/15 04:33	amazon.com	Frido Fast Catch	1	0.019	$50.00
6/1/15 04:33	amazon.com	Carlota	1	0.019	$19.95
6/1/15 04:34	amazon.com	Yanaki	3	0.019	$23.95
6/1/15 04:34	amazon.com	Fun Fly	12	0.102	$5.00
6/1/15 04:35	gel-boomerang.com	Aspen	25	0.15	$21.95
6/1/15 04:35	ebay.com	Sunset	1	0	$26.00
6/1/15 04:36	ebay.com	Quad	2	0	$39.95
6/1/15 04:36	amazon.com	Fun Fly	1	0.019	$5.00
6/1/15 04:37	amazon.com	Bellen	44	0.161	$25.00
6/1/15 04:37	amazon.com	Quad	5	0.072	$39.95
6/1/15 04:38	amazon.com	Fun Fly	10	0.103	$5.00
6/1/15 04:38	gel-boomerang.com	Fun Fly	1	0	$5.00
6/1/15 04:38	gel-boomerang.com	Fun Fly	2	0	$5.00
6/1/15 04:38	amazon.com	Manu LD	2	0.019	$250.00
6/1/15 04:39	coloradoboomerangs.com	Quad	69	0.375	$39.95
6/1/15 04:39	amazon.com	Fun Fly	2	0.019	$5.00
6/1/15 04:39	ebay.com	Sunspot	6	0.05	$14.00
6/1/15 04:39	amazon.com	Fun Fly	61	0.373	$5.00
6/1/15 04:40	amazon.com	Aspen	2	0.019	$21.95
6/1/15 04:40	coloradoboomerangs.com	Crested Beaut	34	0.15	$17.95
6/1/15 04:41	amazon.com	Fun Fly	2	0.018	$5.00
6/1/15 04:41	amazon.com	Aspen	1	0.02	$21.95
6/1/15 04:41	coloradoboomerangs.com	Sunspot	6	0.05	$14.00
6/1/15 04:42	amazon.com	Mejestic Beaut	25	0.164	$26.95
6/1/15 04:42	amazon.com	Sunshine	6	0.072	$20.00
6/1/15 04:43	amazon.com	Fun Fly	2	0.019	$5.00
6/1/15 04:43	amazon.com	Crested Beaut	19	0.104	$17.95
6/1/15 04:44	amazon.com	Fun Fly	2	0.019	$5.00
6/1/15 04:45	ebay.com	Fun Fly	59	0.375	$5.00
6/1/15 04:47	amazon.com	Sunshine	1	0.019	$20.00
6/1/15 04:47	coloradoboomerangs.com	Quad	69	0.375	$39.95
6/1/15 04:48	amazon.com	Quad	98	0.361	$39.95
6/1/15 04:48	amazon.com	Quad	2	0.019	$39.95
6/1/15 04:48	amazon.com	Yanaki	2	0.019	$23.95
6/1/15 04:49	ebay.com	Carlota	49	0.15	$19.95
6/1/15 04:49	amazon.com	Quad	7	0.07	$39.95
6/1/15 04:50	ebay.com	Fun Fly	6	0.05	$5.00
6/1/15 04:50	amazon.com	Sunset	39	0.165	$26.00
6/1/15 04:51	coloradoboomerangs.com	Fun Fly	1	0	$5.00
6/1/15 04:51	amazon.com	Darnell Tri Fly	2	0.019	$9.95
6/1/15 04:52	amazon.com	Carlota	44	0.164	$19.95
6/1/15 04:52	coloradoboomerangs.com	Fun Fly	55	0.375	$5.00
6/1/15 04:53	ebay.com	Fun Fly	1	0	$5.00
6/1/15 04:53	amazon.com	Fire Aspen	91	0.38	$22.00
6/1/15 04:53	amazon.com	Alpine	36	0.162	$21.95
6/1/15 04:53	amazon.com	Quad	3	0.019	$39.95
6/1/15 04:54	ebay.com	Fun Fly	29	0.15	$5.00
6/1/15 04:55	coloradoboomerangs.com	Fun Fly	6	0.05	$5.00
6/1/15 04:55	gel-boomerang.com	Frido Fast Catch	1	0	$50.00
6/1/15 04:55	amazon.com	Bower Aussie Round	30	0.163	$43.00
6/1/15 04:56	coloradoboomerangs.com	Yanaki	1	0	$23.95
6/1/15 04:56	ebay.com	GelFast	2	0	$24.00
6/1/15 04:57	amazon.com	Fun Fly	3	0.02	$5.00
6/1/15 04:57	coloradoboomerangs.com	Mejestic Beaut	28	0.15	$26.95
6/1/15 04:57	amazon.com	Quad	29	0.161	$39.95
6/1/15 04:58	coloradoboomerangs.com	Alpine	4	0	$21.95
6/1/15 05:00	amazon.com	Phoenix	32	0.158	$23.95
6/1/15 05:00	coloradoboomerangs.com	Fun Fly	45	0.15	$5.00
6/1/15 05:00	ebay.com	Fun Fly	6	0.05	$5.00
6/1/15 05:01	amazon.com	Fun Fly	1	0.019	$5.00
6/1/15 05:01	amazon.com	Sunset	6	0.07	$26.00
6/1/15 05:01	coloradoboomerangs.com	Carlota	1	0	$19.95
6/1/15 05:01	amazon.com	Fun Fly	35	0.166	$5.00
6/1/15 05:01	ebay.com	Alpine	3	0	$21.95
6/1/15 05:01	amazon.com	Fun Fly	31	0.167	$5.00
6/1/15 05:02	amazon.com	Sunshine	52	0.368	$20.00
6/1/15 05:02	amazon.com	Eagle	1	0.019	$21.95
6/1/15 05:03	amazon.com	Fun Fly	57	0.363	$5.00
6/1/15 05:03	gel-boomerang.com	Fun Fly	108	0.575	$5.00
6/1/15 05:05	coloradoboomerangs.com	Fun Fly	1	0	$5.00
6/1/15 05:05	gel-boomerang.com	GelFast	67	0.375	$24.00
6/1/15 05:05	ebay.com	Carlota	128	0.575	$19.95
6/1/15 05:05	coloradoboomerangs.com	Crested Beaut	6	0.05	$17.95
6/1/15 05:05	amazon.com	Quad	63	0.362	$39.95
6/1/15 05:05	amazon.com	Fun Fly	32	0.163	$5.00
6/1/15 05:06	amazon.com	Mejestic Beaut	1	0.018	$26.95
6/1/15 05:06	coloradoboomerangs.com	Quad	45	0.15	$39.95
6/1/15 05:07	amazon.com	Quad	1	0.018	$39.95
6/1/15 05:07	gel-boomerang.com	Crested Beaut	6	0.05	$17.95
6/1/15 05:07	amazon.com	Manu LD	3	0.019	$250.00
6/1/15 05:07	amazon.com	Fire Aspen	6	0.072	$22.00
6/1/15 05:09	coloradoboomerangs.com	Carlota Doublers	1	0	$75.00
6/1/15 05:09	amazon.com	Fun Fly	5	0.071	$5.00
6/1/15 05:10	gel-boomerang.com	Fun Fly	5	0.05	$5.00
6/1/15 05:10	amazon.com	Carlota	1	0.018	$19.95
6/1/15 05:11	amazon.com	Mejestic Beaut	33	0.164	$26.95
6/1/15 05:12	coloradoboomerangs.com	Sunset	44	0.15	$26.00
6/1/15 05:12	gel-boomerang.com	Sunshine	4	0	$20.00
6/1/15 05:13	amazon.com	Sunshine	5	0.074	$20.00
6/1/15 05:13	amazon.com	Bower Aussie Round	5	0.068	$43.00
6/1/15 05:13	amazon.com	Fun Fly	2	0.019	$5.00
6/1/15 05:14	coloradoboomerangs.com	Sunshine	2	0	$20.00
6/1/15 05:14	gel-boomerang.com	Quad	3	0	$39.95
6/1/15 05:14	coloradoboomerangs.com	Phoenix	1	0	$23.95
6/1/15 05:15	amazon.com	Fun Fly	1	0.019	$5.00
6/1/15 05:15	ebay.com	Fun Fly	6	0.05	$5.00
6/1/15 05:15	coloradoboomerangs.com	Crested Beaut	1	0	$17.95
6/1/15 05:15	ebay.com	Fun Fly	27	0.15	$5.00
6/1/15 05:16	coloradoboomerangs.com	Phoenix	39	0.15	$23.95
6/1/15 05:17	ebay.com	Quad	7	0.05	$39.95
6/1/15 05:17	ebay.com	Fun Fly	43	0.15	$5.00
6/1/15 05:18	coloradoboomerangs.com	Fun Fly	37	0.15	$5.00
6/1/15 05:19	ebay.com	Alpine	38	0.15	$21.95
6/1/15 05:19	amazon.com	Carlota	6	0.071	$19.95
6/1/15 05:21	coloradoboomerangs.com	Sunset	3	0	$26.00
6/1/15 05:24	amazon.com	Quad	1	0.019	$39.95
6/1/15 05:24	gel-boomerang.com	Manu LD	1	0	$250.00
6/1/15 05:25	coloradoboomerangs.com	Bower Aussie Round	6	0.05	$43.00
6/1/15 05:26	amazon.com	Sunshine	3	0.019	$20.00
6/1/15 05:27	amazon.com	Alpine	39	0.164	$21.95
6/1/15 05:28	amazon.com	Alpine	104	0.558	$21.95
6/1/15 05:28	coloradoboomerangs.com	Frido Fast Catch	2	0	$50.00
6/1/15 05:29	gel-boomerang.com	Fun Fly	135	0.575	$5.00
6/1/15 05:29	coloradoboomerangs.com	Carlota Doublers	1	0	$75.00
6/1/15 05:30	amazon.com	Mejestic Beaut	39	0.166	$26.95
6/1/15 05:30	coloradoboomerangs.com	Sunspot	25	0.15	$14.00
6/1/15 05:30	amazon.com	Fun Fly	2	0.019	$5.00
6/1/15 05:31	amazon.com	Fun Fly	38	0.16	$5.00
6/1/15 05:31	coloradoboomerangs.com	Bower Aussie Round	37	0.15	$43.00
6/1/15 05:31	ebay.com	Bellen	146	0.575	$25.00
6/1/15 05:31	amazon.com	Aspen	61	0.382	$21.95
6/1/15 05:36	coloradoboomerangs.com	Fun Fly	4	0	$5.00
6/1/15 05:44	amazon.com	Fun Fly	4	0.019	$5.00
6/1/15 05:48	ebay.com	Manu MTA	2	0	$120.00
6/1/15 05:48	ebay.com	Quad	5	0.05	$39.95
6/1/15 05:51	coloradoboomerangs.com	Fun Fly	3	0	$5.00
6/1/15 05:52	ebay.com	Quad	57	0.375	$39.95
6/1/15 05:55	coloradoboomerangs.com	Sunshine	37	0.15	$20.00
6/1/15 05:56	amazon.com	Carlota	8	0.073	$19.95
