Date Time	Web Site	Product	Quantity	Discount	Retail Price
2/1/15 05:10	coloradoboomerangs.com	Fun Fly	70	0.375	$5.00
2/1/15 05:12	ebay.com	Bellen	5	0.05	$25.00
2/1/15 05:23	coloradoboomerangs.com	Carlota	1	0	$19.95
2/1/15 05:25	ebay.com	Sunshine	3	0	$20.00
2/1/15 05:26	ebay.com	Darnell Tri Fly	7	0.05	$9.95
2/1/15 05:27	coloradoboomerangs.com	Yanaki	31	0.15	$23.95
2/1/15 05:30	coloradoboomerangs.com	Frido Fast Catch	1	0	$50.00
2/1/15 05:33	amazon.com	Crested Beaut	29	0.162	$17.95
2/1/15 05:53	amazon.com	Bellen	31	0.17	$25.00
2/1/15 06:54	ebay.com	Mejestic Beaut	8	0.05	$26.95
2/1/15 07:02	amazon.com	Fun Fly	39	0.165	$5.00
2/1/15 07:03	amazon.com	Darnell Tri Fly	3	0.018	$9.95
2/1/15 07:23	gel-boomerang.com	Quad	6	0.05	$39.95
2/1/15 08:25	amazon.com	Aspen	5	0.069	$21.95
2/1/15 08:25	amazon.com	Quad	3	0.019	$39.95
2/1/15 08:30	gel-boomerang.com	Bower Aussie Round	39	0.15	$43.00
2/1/15 08:38	ebay.com	Fun Fly	107	0.575	$5.00
2/1/15 09:00	amazon.com	Bellen	4	0.019	$25.00
2/1/15 09:04	amazon.com	Quad	3	0.019	$39.95
2/1/15 09:28	coloradoboomerangs.com	Quad	1	0	$39.95
2/1/15 09:42	ebay.com	Carlota Doublers	4	0	$75.00
2/1/15 09:58	coloradoboomerangs.com	Fun Fly	25	0.15	$5.00
2/1/15 10:15	coloradoboomerangs.com	Sunshine	62	0.375	$20.00
2/1/15 10:15	coloradoboomerangs.com	Eagle	30	0.15	$21.95
2/1/15 10:17	amazon.com	Mejestic Beaut	2	0.019	$26.95
2/1/15 10:18	coloradoboomerangs.com	Crested Beaut	36	0.15	$17.95
2/1/15 10:24	coloradoboomerangs.com	Aspen	59	0.375	$21.95
2/1/15 10:36	coloradoboomerangs.com	Quad	4	0	$39.95
2/1/15 10:37	coloradoboomerangs.com	Fun Fly	39	0.15	$5.00
2/1/15 10:40	ebay.com	Fun Fly	60	0.375	$5.00
2/1/15 10:41	coloradoboomerangs.com	Fun Fly	1	0	$5.00
2/1/15 10:42	gel-boomerang.com	Carlota Doublers	3	0	$75.00
2/1/15 10:52	coloradoboomerangs.com	Fun Fly	71	0.375	$5.00
2/1/15 10:53	ebay.com	Sunset	12	0.075	$26.00
2/1/15 10:58	coloradoboomerangs.com	Yanaki	3	0	$23.95
2/1/15 11:01	ebay.com	Carlota	6	0.05	$19.95
2/1/15 11:06	gel-boomerang.com	Aspen	2	0	$21.95
2/1/15 11:07	ebay.com	Fun Fly	41	0.15	$5.00
2/1/15 11:07	gel-boomerang.com	Aspen	1	0	$21.95
2/1/15 11:07	amazon.com	Fun Fly	28	0.17	$5.00
2/1/15 11:08	ebay.com	Fun Fly	29	0.15	$5.00
2/1/15 11:09	amazon.com	Quad	30	0.17	$39.95
2/1/15 11:10	amazon.com	Fun Fly	1	0.019	$5.00
2/1/15 11:10	ebay.com	Bellen	5	0.05	$25.00
2/1/15 11:11	amazon.com	Darnell Tri Fly	8	0.073	$9.95
2/1/15 11:12	ebay.com	Fun Fly	1	0	$5.00
2/1/15 11:16	gel-boomerang.com	Fire Aspen	35	0.15	$22.00
2/1/15 11:16	coloradoboomerangs.com	Fun Fly	18	0.075	$5.00
2/1/15 11:16	coloradoboomerangs.com	Fun Fly	2	0	$5.00
2/1/15 11:18	amazon.com	Fun Fly	3	0.019	$5.00
2/1/15 11:18	amazon.com	Bellen	39	0.163	$25.00
2/1/15 11:19	amazon.com	Sunspot	4	0.019	$14.00
2/1/15 11:21	coloradoboomerangs.com	Frido Fast Catch	1	0	$50.00
2/1/15 11:24	coloradoboomerangs.com	Fun Fly	1	0	$5.00
2/1/15 11:25	amazon.com	Fun Fly	32	0.165	$5.00
2/1/15 11:26	coloradoboomerangs.com	Yanaki	9	0.05	$23.95
2/1/15 11:27	gel-boomerang.com	Crested Beaut	29	0.15	$17.95
2/1/15 11:28	coloradoboomerangs.com	Crested Beaut	4	0	$17.95
2/1/15 11:29	coloradoboomerangs.com	Quad	40	0.15	$39.95
2/1/15 11:32	amazon.com	Fun Fly	1	0.019	$5.00
2/1/15 11:33	ebay.com	Yanaki	28	0.15	$23.95
2/1/15 11:33	ebay.com	Eagle	9	0.05	$21.95
2/1/15 11:34	amazon.com	Carlota	108	0.57	$19.95
2/1/15 11:38	coloradoboomerangs.com	Fun Fly	62	0.375	$5.00
2/1/15 11:44	amazon.com	Fun Fly	2	0.018	$5.00
2/1/15 11:44	gel-boomerang.com	Aspen	57	0.375	$21.95
2/1/15 11:45	gel-boomerang.com	Carlota	1	0	$19.95
2/1/15 11:46	coloradoboomerangs.com	Fun Fly	70	0.375	$5.00
2/1/15 11:46	gel-boomerang.com	Sunset	2	0	$26.00
2/1/15 11:46	amazon.com	Fun Fly	7	0.069	$5.00
2/1/15 11:47	amazon.com	Fun Fly	109	0.566	$5.00
2/1/15 11:51	coloradoboomerangs.com	Fun Fly	4	0	$5.00
2/1/15 11:52	amazon.com	Bower Aussie Round	38	0.167	$43.00
2/1/15 11:52	coloradoboomerangs.com	Sunspot	1	0	$14.00
2/1/15 11:53	amazon.com	Alpine	2	0.019	$21.95
2/1/15 11:54	ebay.com	Bellen	7	0.05	$25.00
2/1/15 11:54	coloradoboomerangs.com	Fun Fly	2	0	$5.00
2/1/15 11:55	amazon.com	Manu LD	4	0.019	$250.00
2/1/15 11:56	coloradoboomerangs.com	Eagle	50	0.375	$21.95
2/1/15 11:56	amazon.com	Fun Fly	3	0.018	$5.00
2/1/15 11:59	amazon.com	Fun Fly	42	0.16	$5.00
2/1/15 12:03	gel-boomerang.com	Fun Fly	82	0.375	$5.00
2/1/15 12:04	amazon.com	Mejestic Beaut	1	0.019	$26.95
2/1/15 12:05	gel-boomerang.com	Fun Fly	35	0.15	$5.00
2/1/15 12:05	amazon.com	Fun Fly	1	0.018	$5.00
2/1/15 12:05	amazon.com	Aspen	1	0.018	$21.95
2/1/15 12:10	amazon.com	Fun Fly	33	0.16	$5.00
2/1/15 12:10	amazon.com	Sunset	47	0.171	$26.00
2/1/15 12:12	ebay.com	Quad	1	0	$39.95
2/1/15 12:13	amazon.com	Fun Fly	2	0.018	$5.00
2/1/15 12:13	gel-boomerang.com	GelFast	1	0	$24.00
2/1/15 12:14	amazon.com	Carlota	1	0.019	$19.95
2/1/15 12:17	gel-boomerang.com	Quad	44	0.15	$39.95
2/1/15 12:21	amazon.com	Quad	148	0.567	$39.95
2/1/15 12:22	ebay.com	Fun Fly	5	0.05	$5.00
2/1/15 12:22	coloradoboomerangs.com	Fun Fly	1	0	$5.00
2/1/15 12:25	amazon.com	Crested Beaut	51	0.379	$17.95
2/1/15 12:27	coloradoboomerangs.com	Fun Fly	2	0	$5.00
2/1/15 12:28	coloradoboomerangs.com	Aspen	11	0.075	$21.95
2/1/15 12:28	coloradoboomerangs.com	Frido Fast Catch	4	0	$50.00
2/1/15 12:28	amazon.com	Bellen	28	0.166	$25.00
2/1/15 12:29	coloradoboomerangs.com	Fire Aspen	2	0	$22.00
2/1/15 12:29	amazon.com	Phoenix	44	0.165	$23.95
2/1/15 12:31	amazon.com	Carlota Doublers	3	0.019	$75.00
2/1/15 12:32	coloradoboomerangs.com	Fun Fly	3	0	$5.00
2/1/15 12:35	amazon.com	Sunshine	62	0.375	$20.00
2/1/15 12:37	coloradoboomerangs.com	Frido Fast Catch	1	0	$50.00
2/1/15 12:37	ebay.com	Fun Fly	8	0.05	$5.00
2/1/15 12:38	coloradoboomerangs.com	Quad	36	0.15	$39.95
2/1/15 12:39	amazon.com	Bower Aussie Round	5	0.073	$43.00
2/1/15 12:42	coloradoboomerangs.com	Sunshine	1	0	$20.00
2/1/15 12:43	amazon.com	Crested Beaut	33	0.161	$17.95
2/1/15 12:44	amazon.com	Quad	31	0.158	$39.95
2/1/15 12:45	amazon.com	Crested Beaut	2	0.02	$17.95
2/1/15 12:45	gel-boomerang.com	Alpine	2	0	$21.95
2/1/15 12:49	ebay.com	Fun Fly	71	0.375	$5.00
2/1/15 12:50	gel-boomerang.com	Fun Fly	2	0	$5.00
2/1/15 12:53	amazon.com	Bower Aussie Round	5	0.072	$43.00
2/1/15 12:53	ebay.com	Bellen	6	0.05	$25.00
2/1/15 12:57	coloradoboomerangs.com	Alpine	8	0.05	$21.95
2/1/15 12:57	amazon.com	GelFast	3	0.018	$24.00
2/1/15 12:59	ebay.com	Frido Fast Catch	5	0.05	$50.00
2/1/15 12:59	ebay.com	Carlota	48	0.15	$19.95
2/1/15 12:59	amazon.com	Manu LD	3	0.018	$250.00
2/1/15 13:03	amazon.com	Quad	9	0.068	$39.95
2/1/15 13:03	amazon.com	Yanaki	5	0.068	$23.95
2/1/15 13:04	coloradoboomerangs.com	Yanaki	149	0.575	$23.95
2/1/15 13:05	amazon.com	Quad	13	0.105	$39.95
2/1/15 13:06	ebay.com	Alpine	1	0	$21.95
2/1/15 13:09	amazon.com	Quad	38	0.162	$39.95
2/1/15 13:11	coloradoboomerangs.com	Fun Fly	2	0	$5.00
2/1/15 13:13	amazon.com	Fun Fly	7	0.069	$5.00
2/1/15 13:13	coloradoboomerangs.com	Phoenix	80	0.375	$23.95
2/1/15 13:13	amazon.com	Fun Fly	4	0.018	$5.00
2/1/15 13:14	ebay.com	Crested Beaut	65	0.375	$17.95
2/1/15 13:14	amazon.com	Manu MTA	1	0.019	$120.00
2/1/15 13:14	amazon.com	Fun Fly	71	0.36	$5.00
2/1/15 13:17	gel-boomerang.com	Manu MTA	4	0	$120.00
2/1/15 13:20	ebay.com	Bellen	3	0	$25.00
2/1/15 13:20	amazon.com	Quad	28	0.166	$39.95
2/1/15 13:21	ebay.com	Carlota	27	0.15	$19.95
2/1/15 13:23	gel-boomerang.com	Carlota	6	0.05	$19.95
2/1/15 13:24	coloradoboomerangs.com	Sunset	4	0	$26.00
2/1/15 13:25	gel-boomerang.com	Quad	2	0	$39.95
2/1/15 13:25	amazon.com	Fun Fly	1	0.02	$5.00
2/1/15 13:26	amazon.com	Fun Fly	2	0.019	$5.00
2/1/15 13:43	ebay.com	Mejestic Beaut	28	0.15	$26.95
2/1/15 13:54	amazon.com	Darnell Tri Fly	7	0.068	$9.95
2/1/15 14:33	amazon.com	Fun Fly	2	0.019	$5.00
2/1/15 14:36	ebay.com	Carlota Doublers	4	0	$75.00
2/1/15 15:23	amazon.com	Fun Fly	5	0.068	$5.00
2/1/15 15:28	amazon.com	Eagle	62	0.359	$21.95
2/1/15 15:31	amazon.com	Fun Fly	6	0.073	$5.00
2/1/15 15:42	gel-boomerang.com	Fun Fly	3	0	$5.00
2/1/15 15:44	coloradoboomerangs.com	Darnell Tri Fly	2	0	$9.95
2/1/15 15:53	amazon.com	Quad	41	0.162	$39.95
2/1/15 15:55	amazon.com	Crested Beaut	4	0.019	$17.95
2/1/15 15:57	amazon.com	Fun Fly	30	0.167	$5.00
2/1/15 16:04	ebay.com	Fun Fly	3	0	$5.00
2/1/15 16:09	ebay.com	Alpine	50	0.375	$21.95
2/1/15 16:18	coloradoboomerangs.com	Carlota	54	0.375	$19.95
2/1/15 16:18	amazon.com	Carlota	60	0.381	$19.95
2/1/15 16:22	coloradoboomerangs.com	Carlota	5	0.05	$19.95
2/1/15 16:35	coloradoboomerangs.com	Carlota	6	0.05	$19.95
2/1/15 16:43	gel-boomerang.com	Bower Aussie Round	31	0.15	$43.00
2/1/15 16:43	amazon.com	Manu LD	1	0.019	$250.00
2/1/15 16:43	gel-boomerang.com	Crested Beaut	4	0	$17.95
2/1/15 16:48	ebay.com	Carlota	6	0.05	$19.95
2/1/15 16:58	coloradoboomerangs.com	Crested Beaut	27	0.15	$17.95
2/1/15 17:03	gel-boomerang.com	Aspen	33	0.15	$21.95
2/1/15 17:07	gel-boomerang.com	Fun Fly	7	0.05	$5.00
2/1/15 17:16	gel-boomerang.com	Darnell Tri Fly	3	0	$9.95
2/1/15 17:18	ebay.com	Bellen	7	0.05	$25.00
2/1/15 17:19	gel-boomerang.com	Darnell Tri Fly	17	0.075	$9.95
2/1/15 17:23	ebay.com	Crested Beaut	8	0.05	$17.95
2/1/15 17:23	gel-boomerang.com	Carlota	1	0	$19.95
2/1/15 17:26	amazon.com	Crested Beaut	9	0.071	$17.95
2/1/15 17:27	ebay.com	Frido Fast Catch	1	0	$50.00
2/1/15 17:28	gel-boomerang.com	Fun Fly	56	0.375	$5.00
2/1/15 17:30	amazon.com	Fun Fly	71	0.37	$5.00
2/1/15 17:30	coloradoboomerangs.com	Quad	14	0.075	$39.95
2/1/15 17:32	ebay.com	Fun Fly	117	0.575	$5.00
2/1/15 17:33	coloradoboomerangs.com	Mejestic Beaut	5	0.05	$26.95
2/1/15 17:39	coloradoboomerangs.com	Quad	2	0	$39.95
2/1/15 17:50	amazon.com	Fun Fly	29	0.159	$5.00
2/1/15 17:51	ebay.com	Eagle	7	0.05	$21.95
2/1/15 17:54	amazon.com	Fun Fly	31	0.165	$5.00
2/1/15 17:54	amazon.com	Carlota	60	0.379	$19.95
2/1/15 17:55	coloradoboomerangs.com	GelFast	156	0.575	$24.00
2/1/15 17:56	amazon.com	Crested Beaut	36	0.163	$17.95
2/1/15 17:56	amazon.com	Fun Fly	3	0.019	$5.00
2/1/15 17:57	amazon.com	Manu MTA	1	0.018	$120.00
2/1/15 18:07	amazon.com	Aspen	6	0.069	$21.95
2/1/15 18:10	amazon.com	Manu LD	5	0.068	$250.00
2/1/15 18:14	amazon.com	Fun Fly	1	0.019	$5.00
2/1/15 18:17	gel-boomerang.com	Mejestic Beaut	3	0	$26.95
2/1/15 18:17	coloradoboomerangs.com	Sunshine	53	0.375	$20.00
2/1/15 18:24	coloradoboomerangs.com	Fun Fly	57	0.375	$5.00
2/1/15 18:27	ebay.com	Crested Beaut	3	0	$17.95
2/1/15 18:28	ebay.com	Yanaki	5	0.05	$23.95
2/1/15 18:31	ebay.com	Darnell Tri Fly	1	0	$9.95
2/1/15 18:32	coloradoboomerangs.com	Manu MTA	5	0.05	$120.00
2/1/15 18:36	coloradoboomerangs.com	Sunshine	7	0.05	$20.00
2/1/15 18:39	amazon.com	GelFast	3	0.019	$24.00
2/1/15 18:43	coloradoboomerangs.com	Carlota	1	0	$19.95
2/1/15 18:44	ebay.com	Fun Fly	2	0	$5.00
2/1/15 18:45	coloradoboomerangs.com	Eagle	38	0.15	$21.95
2/1/15 18:47	gel-boomerang.com	Quad	2	0	$39.95
2/1/15 18:47	coloradoboomerangs.com	Fun Fly	8	0.05	$5.00
2/1/15 18:49	ebay.com	Carlota	4	0	$19.95
2/1/15 18:50	amazon.com	Crested Beaut	4	0.018	$17.95
2/1/15 18:55	ebay.com	Carlota	4	0	$19.95
2/1/15 18:55	coloradoboomerangs.com	Darnell Tri Fly	70	0.375	$9.95
2/1/15 18:59	coloradoboomerangs.com	Yanaki	43	0.15	$23.95
2/1/15 18:59	amazon.com	Darnell Tri Fly	67	0.352	$9.95
2/1/15 19:03	amazon.com	Mejestic Beaut	2	0.019	$26.95
2/1/15 19:11	coloradoboomerangs.com	Fun Fly	42	0.15	$5.00
2/1/15 19:13	amazon.com	Crested Beaut	36	0.167	$17.95
2/1/15 19:15	amazon.com	Fun Fly	4	0.018	$5.00
2/1/15 19:17	amazon.com	Fun Fly	3	0.019	$5.00
2/1/15 19:25	ebay.com	Carlota Doublers	5	0.05	$75.00
2/1/15 19:37	amazon.com	Fun Fly	6	0.072	$5.00
2/1/15 19:39	amazon.com	Bellen	36	0.163	$25.00
2/1/15 19:57	amazon.com	Fun Fly	65	0.363	$5.00
2/1/15 20:06	coloradoboomerangs.com	Aspen	3	0	$21.95
2/1/15 20:14	ebay.com	Eagle	6	0.05	$21.95
2/1/15 21:18	gel-boomerang.com	Fun Fly	6	0.05	$5.00
2/1/15 21:37	coloradoboomerangs.com	Crested Beaut	3	0	$17.95
2/1/15 21:54	amazon.com	Sunshine	7	0.071	$20.00
2/1/15 22:37	ebay.com	Phoenix	42	0.15	$23.95
2/1/15 22:39	coloradoboomerangs.com	Bellen	2	0	$25.00
2/1/15 22:39	amazon.com	Mejestic Beaut	6	0.068	$26.95
2/1/15 23:28	amazon.com	Fun Fly	2	0.018	$5.00
2/2/15 01:29	coloradoboomerangs.com	Sunshine	6	0.05	$20.00
2/2/15 02:11	amazon.com	Aspen	62	0.352	$21.95
2/2/15 02:14	amazon.com	Sunspot	40	0.159	$14.00
2/2/15 02:15	coloradoboomerangs.com	Fun Fly	5	0.05	$5.00
2/2/15 02:15	amazon.com	Crested Beaut	61	0.37	$17.95
2/2/15 02:28	coloradoboomerangs.com	GelFast	38	0.15	$24.00
2/2/15 02:29	gel-boomerang.com	Fun Fly	61	0.375	$5.00
2/2/15 02:32	gel-boomerang.com	Crested Beaut	33	0.15	$17.95
2/2/15 02:33	ebay.com	Aspen	29	0.15	$21.95
2/2/15 02:46	amazon.com	Frido Fast Catch	3	0.019	$50.00
2/2/15 02:50	ebay.com	Fun Fly	102	0.575	$5.00
2/2/15 02:56	ebay.com	Sunset	2	0	$26.00
2/2/15 02:57	coloradoboomerangs.com	Alpine	5	0.05	$21.95
2/2/15 03:00	amazon.com	Quad	29	0.159	$39.95
2/2/15 03:04	coloradoboomerangs.com	Sunspot	5	0.05	$14.00
2/2/15 03:05	coloradoboomerangs.com	Phoenix	2	0	$23.95
2/2/15 03:07	amazon.com	Aspen	7	0.068	$21.95
2/2/15 03:09	ebay.com	Crested Beaut	28	0.15	$17.95
2/2/15 03:11	amazon.com	Quad	1	0.019	$39.95
2/2/15 03:14	ebay.com	Carlota Doublers	2	0	$75.00
2/2/15 03:17	amazon.com	Carlota	34	0.167	$19.95
2/2/15 03:21	amazon.com	Phoenix	40	0.163	$23.95
2/2/15 03:24	coloradoboomerangs.com	Sunset	42	0.15	$26.00
2/2/15 03:27	coloradoboomerangs.com	Crested Beaut	26	0.15	$17.95
2/2/15 03:33	amazon.com	Sunshine	7	0.073	$20.00
2/2/15 03:33	amazon.com	Carlota	59	0.371	$19.95
2/2/15 03:39	amazon.com	Aspen	25	0.158	$21.95
2/2/15 03:43	amazon.com	Sunshine	41	0.167	$20.00
2/2/15 03:43	amazon.com	Carlota	3	0.019	$19.95
2/2/15 03:47	coloradoboomerangs.com	GelFast	37	0.15	$24.00
2/2/15 03:49	amazon.com	Fun Fly	2	0.02	$5.00
2/2/15 03:55	coloradoboomerangs.com	Sunshine	4	0	$20.00
2/2/15 03:57	ebay.com	Fun Fly	2	0	$5.00
2/2/15 04:02	amazon.com	Carlota	39	0.167	$19.95
2/2/15 04:03	ebay.com	Fun Fly	1	0	$5.00
2/2/15 04:04	gel-boomerang.com	Bellen	1	0	$25.00
2/2/15 04:06	coloradoboomerangs.com	Sunset	153	0.575	$26.00
2/2/15 04:06	coloradoboomerangs.com	Darnell Tri Fly	36	0.15	$9.95
2/2/15 04:11	amazon.com	Quad	2	0.019	$39.95
2/2/15 04:24	coloradoboomerangs.com	Fun Fly	27	0.15	$5.00
2/2/15 04:25	ebay.com	Alpine	3	0	$21.95
2/2/15 04:25	ebay.com	Crested Beaut	6	0.05	$17.95
2/2/15 04:31	gel-boomerang.com	Crested Beaut	1	0	$17.95
2/2/15 04:31	coloradoboomerangs.com	Bellen	1	0	$25.00
2/2/15 04:32	amazon.com	Quad	3	0.02	$39.95
2/2/15 04:32	ebay.com	Bellen	6	0.05	$25.00
2/2/15 04:34	gel-boomerang.com	Phoenix	54	0.375	$23.95
2/2/15 04:35	amazon.com	Fun Fly	35	0.163	$5.00
2/2/15 04:37	amazon.com	Bellen	3	0.019	$25.00
2/2/15 04:38	amazon.com	Crested Beaut	7	0.072	$17.95
2/2/15 04:40	coloradoboomerangs.com	Yanaki	7	0.05	$23.95
2/2/15 04:41	amazon.com	GelFast	51	0.353	$24.00
2/2/15 04:42	coloradoboomerangs.com	Sunspot	65	0.375	$14.00
2/2/15 04:45	gel-boomerang.com	Quad	1	0	$39.95
2/2/15 04:47	gel-boomerang.com	Crested Beaut	2	0	$17.95
2/2/15 04:50	ebay.com	Crested Beaut	1	0	$17.95
2/2/15 04:51	ebay.com	Aspen	68	0.375	$21.95
2/2/15 04:52	amazon.com	Eagle	2	0.019	$21.95
2/2/15 04:57	coloradoboomerangs.com	Carlota	1	0	$19.95
2/2/15 05:05	ebay.com	Sunset	2	0	$26.00
2/2/15 05:09	gel-boomerang.com	Bower Aussie Round	50	0.375	$43.00
2/2/15 05:10	amazon.com	Carlota	122	0.584	$19.95
2/2/15 05:11	gel-boomerang.com	Fun Fly	6	0.05	$5.00
2/2/15 05:12	ebay.com	Quad	99	0.375	$39.95
2/2/15 05:12	ebay.com	Fun Fly	1	0	$5.00
2/2/15 05:12	ebay.com	Quad	4	0	$39.95
2/2/15 05:14	amazon.com	Bellen	1	0.019	$25.00
2/2/15 05:15	gel-boomerang.com	Manu LD	2	0	$250.00
2/2/15 05:20	coloradoboomerangs.com	Carlota	44	0.15	$19.95
2/2/15 05:24	coloradoboomerangs.com	Darnell Tri Fly	2	0	$9.95
2/2/15 05:24	amazon.com	Quad	50	0.363	$39.95
2/2/15 05:26	ebay.com	Eagle	6	0.05	$21.95
2/2/15 05:30	coloradoboomerangs.com	Aspen	36	0.15	$21.95
2/2/15 06:21	ebay.com	Fun Fly	142	0.575	$5.00
2/2/15 07:08	coloradoboomerangs.com	Quad	3	0	$39.95
2/2/15 07:11	amazon.com	Sunset	1	0.019	$26.00
2/2/15 07:31	ebay.com	Crested Beaut	1	0	$17.95
2/2/15 07:53	ebay.com	Crested Beaut	9	0.05	$17.95
2/2/15 08:37	amazon.com	Bellen	5	0.071	$25.00
2/2/15 09:20	ebay.com	Fun Fly	2	0	$5.00
2/2/15 09:49	coloradoboomerangs.com	Fun Fly	2	0	$5.00
2/2/15 09:57	amazon.com	Quad	7	0.071	$39.95
2/2/15 10:16	amazon.com	Fun Fly	6	0.068	$5.00
2/2/15 10:24	ebay.com	Fun Fly	5	0.05	$5.00
2/2/15 10:39	amazon.com	Sunshine	6	0.068	$20.00
2/2/15 10:40	ebay.com	Fun Fly	153	0.575	$5.00
2/2/15 10:43	amazon.com	Fun Fly	55	0.376	$5.00
2/2/15 10:55	amazon.com	Mejestic Beaut	53	0.368	$26.95
2/2/15 10:56	coloradoboomerangs.com	Mejestic Beaut	56	0.375	$26.95
2/2/15 10:57	amazon.com	Sunspot	1	0.018	$14.00
2/2/15 10:59	gel-boomerang.com	Fun Fly	41	0.15	$5.00
2/2/15 10:59	coloradoboomerangs.com	Bower Aussie Round	6	0.05	$43.00
2/2/15 11:00	amazon.com	Manu LD	3	0.019	$250.00
