Date Time	Web Site	Product	Quantity	Discount	Retail Price
3/1/15 13:24	amazon.com	Bellen	2	0.019	$25.00
3/1/15 13:27	amazon.com	Fun Fly	3	0.019	$5.00
3/1/15 13:29	ebay.com	Darnell Tri Fly	3	0	$9.95
3/1/15 13:29	ebay.com	Fun Fly	5	0.05	$5.00
3/1/15 13:38	amazon.com	Quad	68	0.351	$39.95
3/1/15 13:41	amazon.com	Bower Aussie Round	57	0.382	$43.00
3/1/15 13:41	amazon.com	Fun Fly	37	0.164	$5.00
3/1/15 13:41	ebay.com	Carlota	6	0.05	$19.95
3/1/15 13:43	coloradoboomerangs.com	Manu MTA	2	0	$120.00
3/1/15 13:44	coloradoboomerangs.com	Crested Beaut	2	0	$17.95
3/1/15 13:50	gel-boomerang.com	Quad	47	0.15	$39.95
3/1/15 13:53	amazon.com	Carlota	36	0.166	$19.95
3/1/15 13:59	amazon.com	Fun Fly	29	0.169	$5.00
3/1/15 14:27	amazon.com	Carlota	123	0.549	$19.95
3/1/15 14:39	amazon.com	Fun Fly	3	0.018	$5.00
3/1/15 14:51	amazon.com	Fun Fly	3	0.018	$5.00
3/1/15 14:59	amazon.com	Bower Aussie Round	35	0.162	$43.00
3/1/15 15:05	ebay.com	Sunshine	1	0	$20.00
3/1/15 15:36	ebay.com	Fun Fly	1	0	$5.00
3/1/15 15:55	coloradoboomerangs.com	Alpine	59	0.375	$21.95
3/1/15 16:16	coloradoboomerangs.com	Crested Beaut	1	0	$17.95
3/1/15 16:25	amazon.com	Carlota	5	0.068	$19.95
3/1/15 16:34	gel-boomerang.com	Fun Fly	28	0.15	$5.00
3/1/15 16:43	coloradoboomerangs.com	Yanaki	71	0.375	$23.95
3/1/15 16:49	coloradoboomerangs.com	Aspen	42	0.15	$21.95
3/1/15 16:56	amazon.com	Fun Fly	7	0.07	$5.00
3/1/15 17:06	ebay.com	Carlota	8	0.05	$19.95
3/1/15 17:11	amazon.com	Bellen	61	0.362	$25.00
3/1/15 17:16	coloradoboomerangs.com	Sunshine	2	0	$20.00
3/1/15 17:18	coloradoboomerangs.com	Darnell Tri Fly	42	0.15	$9.95
3/1/15 17:21	amazon.com	Quad	7	0.071	$39.95
3/1/15 17:25	coloradoboomerangs.com	Fun Fly	3	0	$5.00
3/1/15 17:30	coloradoboomerangs.com	Quad	3	0	$39.95
3/1/15 17:34	amazon.com	Quad	4	0.018	$39.95
3/1/15 17:34	coloradoboomerangs.com	Alpine	5	0.05	$21.95
3/1/15 17:41	amazon.com	Quad	7	0.072	$39.95
3/1/15 17:41	amazon.com	Fun Fly	34	0.162	$5.00
3/1/15 17:43	amazon.com	Fun Fly	6	0.072	$5.00
3/1/15 17:50	gel-boomerang.com	Mejestic Beaut	3	0	$26.95
3/1/15 17:50	amazon.com	Crested Beaut	9	0.07	$17.95
3/1/15 17:50	ebay.com	Fun Fly	56	0.375	$5.00
3/1/15 17:53	amazon.com	Quad	43	0.158	$39.95
3/1/15 17:53	coloradoboomerangs.com	Fun Fly	1	0	$5.00
3/1/15 18:00	coloradoboomerangs.com	Manu LD	5	0.05	$250.00
3/1/15 18:01	amazon.com	Quad	79	0.37	$39.95
3/1/15 18:03	ebay.com	Quad	2	0	$39.95
3/1/15 18:07	amazon.com	Fun Fly	4	0.019	$5.00
3/1/15 18:07	amazon.com	Aspen	22	0.102	$21.95
3/1/15 18:07	amazon.com	Quad	1	0.018	$39.95
3/1/15 18:09	coloradoboomerangs.com	Manu MTA	2	0	$120.00
3/1/15 18:09	ebay.com	Mejestic Beaut	1	0	$26.95
3/1/15 18:09	amazon.com	Alpine	4	0.02	$21.95
3/1/15 18:15	amazon.com	Sunset	37	0.16	$26.00
3/1/15 18:18	ebay.com	Bower Aussie Round	6	0.05	$43.00
3/1/15 18:27	amazon.com	Carlota	4	0.018	$19.95
3/1/15 18:28	coloradoboomerangs.com	Frido Fast Catch	2	0	$50.00
3/1/15 18:32	amazon.com	Quad	1	0.019	$39.95
3/1/15 18:32	amazon.com	Fire Aspen	1	0.018	$22.00
3/1/15 18:39	amazon.com	Sunshine	36	0.162	$20.00
3/1/15 18:39	coloradoboomerangs.com	Fun Fly	2	0	$5.00
3/1/15 18:40	ebay.com	Alpine	8	0.05	$21.95
3/1/15 18:42	amazon.com	Fun Fly	61	0.378	$5.00
3/1/15 18:42	coloradoboomerangs.com	Frido Fast Catch	3	0	$50.00
3/1/15 18:43	amazon.com	Quad	3	0.018	$39.95
3/1/15 18:51	coloradoboomerangs.com	Fun Fly	1	0	$5.00
3/1/15 18:58	ebay.com	Fun Fly	53	0.375	$5.00
3/1/15 18:59	amazon.com	Fire Aspen	63	0.373	$22.00
3/1/15 19:00	amazon.com	Quad	3	0.019	$39.95
3/1/15 19:03	amazon.com	Quad	4	0.019	$39.95
3/1/15 19:04	gel-boomerang.com	Fun Fly	2	0	$5.00
3/1/15 19:08	amazon.com	Aspen	2	0.019	$21.95
3/1/15 19:09	ebay.com	Sunshine	67	0.375	$20.00
3/1/15 19:14	ebay.com	Phoenix	3	0	$23.95
3/1/15 19:16	ebay.com	Eagle	2	0	$21.95
3/1/15 19:19	ebay.com	Fun Fly	8	0.05	$5.00
3/1/15 19:21	amazon.com	Sunset	3	0.019	$26.00
3/1/15 19:21	ebay.com	Crested Beaut	32	0.15	$17.95
3/1/15 19:31	ebay.com	Bellen	6	0.05	$25.00
3/1/15 19:50	gel-boomerang.com	Frido Fast Catch	3	0	$50.00
3/1/15 19:58	amazon.com	Alpine	3	0.019	$21.95
3/1/15 20:57	amazon.com	Manu MTA	5	0.068	$120.00
3/1/15 23:17	amazon.com	Fun Fly	2	0.018	$5.00
3/1/15 23:39	amazon.com	Alpine	1	0.018	$21.95
3/2/15 00:42	coloradoboomerangs.com	Fun Fly	9	0.05	$5.00
3/2/15 01:40	ebay.com	Alpine	2	0	$21.95
3/2/15 01:44	amazon.com	Crested Beaut	49	0.164	$17.95
3/2/15 02:12	coloradoboomerangs.com	Carlota Doublers	2	0	$75.00
3/2/15 02:12	coloradoboomerangs.com	Yanaki	29	0.15	$23.95
3/2/15 02:15	amazon.com	Alpine	61	0.378	$21.95
3/2/15 02:16	coloradoboomerangs.com	GelFast	5	0.05	$24.00
3/2/15 02:16	gel-boomerang.com	Fun Fly	2	0	$5.00
3/2/15 02:17	coloradoboomerangs.com	Quad	1	0	$39.95
3/2/15 02:18	amazon.com	Fun Fly	71	0.367	$5.00
3/2/15 02:18	amazon.com	Fun Fly	6	0.072	$5.00
3/2/15 02:26	coloradoboomerangs.com	Fire Aspen	25	0.15	$22.00
3/2/15 02:28	ebay.com	Crested Beaut	52	0.375	$17.95
3/2/15 02:28	amazon.com	Alpine	31	0.168	$21.95
3/2/15 02:29	ebay.com	Fun Fly	6	0.05	$5.00
3/2/15 02:31	ebay.com	Fun Fly	2	0	$5.00
3/2/15 02:34	ebay.com	Fun Fly	4	0	$5.00
3/2/15 02:35	ebay.com	Bower Aussie Round	62	0.375	$43.00
3/2/15 02:36	gel-boomerang.com	Frido Fast Catch	1	0	$50.00
3/2/15 02:44	gel-boomerang.com	Fun Fly	2	0	$5.00
3/2/15 02:45	coloradoboomerangs.com	Quad	6	0.05	$39.95
3/2/15 02:46	coloradoboomerangs.com	Fun Fly	64	0.375	$5.00
3/2/15 02:46	amazon.com	Quad	7	0.073	$39.95
3/2/15 02:48	amazon.com	Bellen	40	0.158	$25.00
3/2/15 02:55	gel-boomerang.com	Fun Fly	1	0	$5.00
3/2/15 03:01	amazon.com	Phoenix	111	0.576	$23.95
3/2/15 03:03	amazon.com	Quad	33	0.162	$39.95
3/2/15 03:03	ebay.com	Alpine	32	0.15	$21.95
3/2/15 03:07	gel-boomerang.com	Crested Beaut	105	0.575	$17.95
3/2/15 03:10	coloradoboomerangs.com	Alpine	7	0.05	$21.95
3/2/15 03:13	gel-boomerang.com	Crested Beaut	3	0	$17.95
3/2/15 03:18	ebay.com	Fun Fly	2	0	$5.00
3/2/15 03:24	amazon.com	Crested Beaut	55	0.367	$17.95
3/2/15 03:26	coloradoboomerangs.com	Fun Fly	130	0.575	$5.00
3/2/15 03:27	gel-boomerang.com	Fun Fly	2	0	$5.00
3/2/15 03:27	ebay.com	Manu LD	2	0	$250.00
3/2/15 03:28	gel-boomerang.com	Fun Fly	2	0	$5.00
3/2/15 03:30	coloradoboomerangs.com	Sunset	137	0.575	$26.00
3/2/15 03:32	coloradoboomerangs.com	Quad	86	0.375	$39.95
3/2/15 03:35	ebay.com	Aspen	60	0.375	$21.95
3/2/15 03:35	amazon.com	Carlota	1	0.019	$19.95
3/2/15 03:39	coloradoboomerangs.com	Fun Fly	65	0.375	$5.00
3/2/15 03:39	amazon.com	Fun Fly	3	0.019	$5.00
3/2/15 03:44	amazon.com	Carlota Doublers	4	0.018	$75.00
3/2/15 03:44	amazon.com	Crested Beaut	2	0.02	$17.95
3/2/15 03:46	amazon.com	Fun Fly	148	0.552	$5.00
3/2/15 03:47	gel-boomerang.com	Carlota Doublers	3	0	$75.00
3/2/15 03:57	coloradoboomerangs.com	Manu LD	1	0	$250.00
3/2/15 04:02	amazon.com	Carlota	62	0.374	$19.95
3/2/15 04:03	ebay.com	Fun Fly	1	0	$5.00
3/2/15 04:05	coloradoboomerangs.com	Carlota	2	0	$19.95
3/2/15 04:05	ebay.com	Carlota	33	0.15	$19.95
3/2/15 04:07	gel-boomerang.com	Aspen	1	0	$21.95
3/2/15 04:08	gel-boomerang.com	Crested Beaut	3	0	$17.95
3/2/15 04:08	ebay.com	Fun Fly	7	0.05	$5.00
3/2/15 04:09	coloradoboomerangs.com	Frido Fast Catch	1	0	$50.00
3/2/15 04:11	amazon.com	Bower Aussie Round	3	0.018	$43.00
3/2/15 04:12	amazon.com	Crested Beaut	61	0.356	$17.95
3/2/15 04:14	amazon.com	Fun Fly	8	0.073	$5.00
3/2/15 04:15	amazon.com	Sunshine	53	0.362	$20.00
3/2/15 04:23	gel-boomerang.com	Fun Fly	2	0	$5.00
3/2/15 04:24	coloradoboomerangs.com	Crested Beaut	2	0	$17.95
3/2/15 04:26	gel-boomerang.com	Aspen	1	0	$21.95
3/2/15 04:26	coloradoboomerangs.com	Bellen	2	0	$25.00
3/2/15 04:35	ebay.com	Carlota Doublers	4	0	$75.00
3/2/15 04:36	amazon.com	Carlota Doublers	3	0.018	$75.00
3/2/15 04:38	amazon.com	Carlota Doublers	4	0.018	$75.00
3/2/15 04:42	amazon.com	Carlota	4	0.019	$19.95
3/2/15 04:43	gel-boomerang.com	Sunspot	60	0.375	$14.00
3/2/15 04:43	ebay.com	Mejestic Beaut	2	0	$26.95
3/2/15 04:47	amazon.com	Alpine	4	0.019	$21.95
3/2/15 04:52	ebay.com	Crested Beaut	31	0.15	$17.95
3/2/15 04:55	amazon.com	Sunshine	70	0.355	$20.00
3/2/15 04:59	amazon.com	Quad	10	0.102	$39.95
3/2/15 04:59	amazon.com	Alpine	3	0.019	$21.95
3/2/15 05:09	ebay.com	Quad	6	0.05	$39.95
3/2/15 05:10	gel-boomerang.com	Fun Fly	6	0.05	$5.00
3/2/15 05:10	coloradoboomerangs.com	Fun Fly	60	0.375	$5.00
3/2/15 05:11	amazon.com	Manu MTA	2	0.019	$120.00
3/2/15 05:13	gel-boomerang.com	Sunshine	72	0.375	$20.00
3/2/15 05:15	coloradoboomerangs.com	Bower Aussie Round	7	0.05	$43.00
3/2/15 05:16	coloradoboomerangs.com	Quad	95	0.375	$39.95
3/2/15 05:17	ebay.com	Quad	93	0.375	$39.95
3/2/15 05:18	coloradoboomerangs.com	Quad	2	0	$39.95
3/2/15 05:18	ebay.com	Bellen	57	0.375	$25.00
3/2/15 05:19	amazon.com	Fun Fly	31	0.163	$5.00
3/2/15 05:20	ebay.com	Mejestic Beaut	1	0	$26.95
3/2/15 05:21	coloradoboomerangs.com	Eagle	1	0	$21.95
3/2/15 05:24	ebay.com	Eagle	43	0.15	$21.95
3/2/15 05:27	amazon.com	Aspen	1	0.018	$21.95
3/2/15 05:29	coloradoboomerangs.com	Crested Beaut	50	0.375	$17.95
3/2/15 05:31	coloradoboomerangs.com	Sunshine	14	0.075	$20.00
3/2/15 05:32	amazon.com	Yanaki	2	0.019	$23.95
3/2/15 05:43	amazon.com	Mejestic Beaut	66	0.365	$26.95
3/2/15 05:45	amazon.com	Fun Fly	38	0.162	$5.00
3/2/15 05:49	amazon.com	Sunspot	94	0.352	$14.00
3/2/15 06:05	amazon.com	Fun Fly	40	0.167	$5.00
3/2/15 06:15	coloradoboomerangs.com	Fun Fly	26	0.15	$5.00
3/2/15 06:33	gel-boomerang.com	Fun Fly	3	0	$5.00
3/2/15 06:59	amazon.com	Fun Fly	2	0.019	$5.00
3/2/15 07:00	ebay.com	Eagle	1	0	$21.95
3/2/15 07:05	coloradoboomerangs.com	Fun Fly	5	0.05	$5.00
3/2/15 07:30	amazon.com	Phoenix	3	0.019	$23.95
