Date Time	Web Site	Product	Quantity	Discount	Retail Price
1/1/15 03:51	gel-boomerang.com	Fun Fly	59	0.375	$5.00
1/1/15 03:57	gel-boomerang.com	Bower Aussie Round	1	0	$43.00
1/1/15 04:08	amazon.com	GelFast	1	0.019	$24.00
1/1/15 04:11	amazon.com	Yanaki	2	0.02	$23.95
1/1/15 04:14	amazon.com	Quad	2	0.018	$39.95
1/1/15 04:14	amazon.com	Fun Fly	2	0.018	$5.00
1/1/15 04:15	amazon.com	Quad	39	0.164	$39.95
1/1/15 04:17	amazon.com	Crested Beaut	5	0.068	$17.95
1/1/15 04:20	ebay.com	Fun Fly	9	0.05	$5.00
1/1/15 04:20	amazon.com	Fun Fly	2	0.019	$5.00
1/1/15 04:21	amazon.com	Fun Fly	42	0.17	$5.00
1/1/15 04:24	amazon.com	Crested Beaut	29	0.159	$17.95
1/1/15 04:27	coloradoboomerangs.com	Mejestic Beaut	3	0	$26.95
1/1/15 04:36	ebay.com	Darnell Tri Fly	62	0.375	$9.95
1/1/15 04:37	coloradoboomerangs.com	Fun Fly	2	0	$5.00
1/1/15 04:38	ebay.com	Fun Fly	69	0.375	$5.00
1/1/15 04:42	ebay.com	Phoenix	7	0.05	$23.95
1/1/15 04:43	amazon.com	Bellen	9	0.073	$25.00
1/1/15 04:48	amazon.com	Fun Fly	28	0.163	$5.00
1/1/15 04:56	coloradoboomerangs.com	Quad	64	0.375	$39.95
1/1/15 04:57	amazon.com	Quad	36	0.171	$39.95
1/1/15 04:58	coloradoboomerangs.com	Aspen	2	0	$21.95
1/1/15 04:58	amazon.com	Fun Fly	37	0.163	$5.00
1/1/15 05:08	amazon.com	Fun Fly	1	0.018	$5.00
1/1/15 05:09	coloradoboomerangs.com	Fun Fly	2	0	$5.00
1/1/15 05:19	amazon.com	Quad	54	0.382	$39.95
1/1/15 05:19	ebay.com	Fun Fly	7	0.05	$5.00
1/1/15 05:20	amazon.com	Sunshine	3	0.019	$20.00
1/1/15 05:27	amazon.com	Fun Fly	31	0.159	$5.00
1/1/15 05:29	amazon.com	Mejestic Beaut	3	0.019	$26.95
1/1/15 05:29	coloradoboomerangs.com	Fire Aspen	58	0.375	$22.00
1/1/15 05:33	ebay.com	Sunset	1	0	$26.00
1/1/15 05:34	amazon.com	Quad	8	0.069	$39.95
1/1/15 06:07	gel-boomerang.com	Carlota	44	0.15	$19.95
1/1/15 06:15	coloradoboomerangs.com	Yanaki	80	0.375	$23.95
1/1/15 06:19	coloradoboomerangs.com	Fun Fly	33	0.15	$5.00
1/1/15 06:22	amazon.com	Phoenix	55	0.352	$23.95
1/1/15 06:27	ebay.com	Fun Fly	54	0.375	$5.00
1/1/15 07:08	gel-boomerang.com	Fun Fly	32	0.15	$5.00
1/1/15 07:45	gel-boomerang.com	Darnell Tri Fly	3	0	$9.95
1/1/15 07:50	gel-boomerang.com	Quad	30	0.15	$39.95
1/1/15 08:37	amazon.com	Quad	1	0.019	$39.95
1/1/15 08:52	coloradoboomerangs.com	Frido Fast Catch	2	0	$50.00
1/1/15 09:13	coloradoboomerangs.com	Carlota	3	0	$19.95
1/1/15 09:19	ebay.com	Fun Fly	30	0.15	$5.00
1/1/15 09:27	amazon.com	Fun Fly	3	0.019	$5.00
1/1/15 09:42	coloradoboomerangs.com	Bellen	69	0.375	$25.00
1/1/15 09:43	coloradoboomerangs.com	Fun Fly	42	0.15	$5.00
1/1/15 09:45	amazon.com	Aspen	2	0.019	$21.95
1/1/15 10:03	coloradoboomerangs.com	Frido Fast Catch	1	0	$50.00
1/1/15 10:06	ebay.com	Carlota	2	0	$19.95
1/1/15 10:13	amazon.com	Fun Fly	4	0.019	$5.00
1/1/15 10:24	amazon.com	Quad	148	0.597	$39.95
1/1/15 10:34	ebay.com	Fun Fly	8	0.05	$5.00
1/1/15 10:41	coloradoboomerangs.com	Fun Fly	37	0.15	$5.00
1/1/15 10:45	coloradoboomerangs.com	Darnell Tri Fly	30	0.15	$9.95
1/1/15 10:45	ebay.com	Carlota	7	0.05	$19.95
1/1/15 10:47	coloradoboomerangs.com	Crested Beaut	32	0.15	$17.95
1/1/15 10:48	ebay.com	GelFast	2	0	$24.00
1/1/15 10:56	amazon.com	Quad	2	0.018	$39.95
1/1/15 11:02	coloradoboomerangs.com	Eagle	5	0.05	$21.95
1/1/15 11:09	ebay.com	Fun Fly	2	0	$5.00
1/1/15 11:10	amazon.com	Bellen	47	0.165	$25.00
1/1/15 11:12	coloradoboomerangs.com	Carlota	2	0	$19.95
1/1/15 11:12	amazon.com	Quad	2	0.018	$39.95
1/1/15 11:14	coloradoboomerangs.com	Fun Fly	2	0	$5.00
1/1/15 11:15	ebay.com	Frido Fast Catch	4	0	$50.00
1/1/15 11:15	ebay.com	Carlota	146	0.575	$19.95
1/1/15 11:15	ebay.com	Phoenix	36	0.15	$23.95
1/1/15 11:15	amazon.com	Fun Fly	1	0.019	$5.00
1/1/15 11:15	ebay.com	Manu MTA	2	0	$120.00
1/1/15 11:19	amazon.com	Fire Aspen	31	0.166	$22.00
1/1/15 11:21	ebay.com	Fun Fly	8	0.05	$5.00
1/1/15 11:23	amazon.com	Carlota	1	0.019	$19.95
1/1/15 11:25	coloradoboomerangs.com	Carlota	5	0.05	$19.95
1/1/15 11:26	coloradoboomerangs.com	Darnell Tri Fly	2	0	$9.95
1/1/15 11:27	coloradoboomerangs.com	Aspen	72	0.375	$21.95
1/1/15 11:28	coloradoboomerangs.com	Mejestic Beaut	7	0.05	$26.95
1/1/15 11:28	amazon.com	Aspen	3	0.019	$21.95
1/1/15 11:31	amazon.com	Mejestic Beaut	4	0.019	$26.95
1/1/15 11:33	ebay.com	Quad	6	0.05	$39.95
1/1/15 11:34	amazon.com	Fun Fly	34	0.167	$5.00
1/1/15 11:34	amazon.com	Eagle	55	0.358	$21.95
1/1/15 11:34	ebay.com	Fun Fly	6	0.05	$5.00
1/1/15 11:35	ebay.com	Bellen	2	0	$25.00
1/1/15 11:36	coloradoboomerangs.com	Bellen	5	0.05	$25.00
1/1/15 11:36	coloradoboomerangs.com	Yanaki	64	0.375	$23.95
1/1/15 11:37	amazon.com	Carlota	3	0.02	$19.95
1/1/15 11:38	ebay.com	Sunset	4	0	$26.00
1/1/15 11:43	coloradoboomerangs.com	Phoenix	63	0.375	$23.95
1/1/15 11:43	gel-boomerang.com	Sunset	6	0.05	$26.00
1/1/15 11:44	gel-boomerang.com	Fun Fly	63	0.375	$5.00
1/1/15 11:46	ebay.com	Carlota	56	0.375	$19.95
1/1/15 11:46	amazon.com	Carlota	110	0.587	$19.95
1/1/15 11:48	gel-boomerang.com	Fun Fly	6	0.05	$5.00
1/1/15 11:50	amazon.com	Fire Aspen	143	0.554	$22.00
1/1/15 11:51	coloradoboomerangs.com	Eagle	37	0.15	$21.95
1/1/15 11:51	gel-boomerang.com	Sunset	40	0.15	$26.00
1/1/15 11:54	amazon.com	Bellen	70	0.358	$25.00
1/1/15 11:56	ebay.com	Bellen	1	0	$25.00
1/1/15 11:57	amazon.com	Crested Beaut	8	0.069	$17.95
1/1/15 11:59	amazon.com	Eagle	1	0.019	$21.95
1/1/15 11:59	coloradoboomerangs.com	Manu LD	4	0	$250.00
1/1/15 12:01	amazon.com	Fun Fly	9	0.069	$5.00
1/1/15 12:04	ebay.com	Fun Fly	1	0	$5.00
1/1/15 12:05	gel-boomerang.com	Sunspot	8	0.05	$14.00
1/1/15 12:09	amazon.com	Fun Fly	44	0.16	$5.00
1/1/15 12:10	ebay.com	Phoenix	60	0.375	$23.95
1/1/15 12:12	ebay.com	Carlota	5	0.05	$19.95
1/1/15 12:15	ebay.com	Carlota Doublers	2	0	$75.00
1/1/15 12:15	amazon.com	Fun Fly	1	0.02	$5.00
1/1/15 12:15	amazon.com	Fun Fly	2	0.02	$5.00
1/1/15 12:15	ebay.com	Fun Fly	3	0	$5.00
1/1/15 12:17	ebay.com	Bower Aussie Round	44	0.15	$43.00
1/1/15 12:20	amazon.com	Carlota	37	0.159	$19.95
1/1/15 12:21	gel-boomerang.com	Fun Fly	54	0.375	$5.00
1/1/15 12:23	amazon.com	Fun Fly	5	0.071	$5.00
1/1/15 12:24	coloradoboomerangs.com	Sunset	111	0.575	$26.00
1/1/15 12:27	amazon.com	Bower Aussie Round	6	0.069	$43.00
1/1/15 12:29	gel-boomerang.com	Mejestic Beaut	2	0	$26.95
1/1/15 12:29	amazon.com	Fun Fly	7	0.073	$5.00
1/1/15 12:30	ebay.com	Fun Fly	40	0.15	$5.00
1/1/15 12:30	gel-boomerang.com	Sunshine	1	0	$20.00
1/1/15 12:30	coloradoboomerangs.com	Fun Fly	6	0.05	$5.00
1/1/15 12:33	amazon.com	Sunshine	91	0.381	$20.00
1/1/15 12:33	amazon.com	Mejestic Beaut	4	0.018	$26.95
1/1/15 12:36	coloradoboomerangs.com	Fun Fly	28	0.15	$5.00
1/1/15 12:39	amazon.com	Aspen	28	0.158	$21.95
1/1/15 12:41	coloradoboomerangs.com	Mejestic Beaut	1	0	$26.95
1/1/15 12:45	gel-boomerang.com	Aspen	70	0.375	$21.95
1/1/15 12:45	gel-boomerang.com	GelFast	68	0.375	$24.00
1/1/15 12:45	amazon.com	Crested Beaut	4	0.019	$17.95
1/1/15 12:51	amazon.com	Bellen	26	0.165	$25.00
1/1/15 12:53	amazon.com	Fun Fly	50	0.36	$5.00
1/1/15 12:57	gel-boomerang.com	Fun Fly	3	0	$5.00
1/1/15 12:59	ebay.com	Fun Fly	56	0.375	$5.00
1/1/15 13:00	amazon.com	Quad	27	0.166	$39.95
1/1/15 13:01	ebay.com	Fun Fly	5	0.05	$5.00
1/1/15 13:01	amazon.com	Fun Fly	56	0.377	$5.00
1/1/15 13:01	amazon.com	Phoenix	59	0.357	$23.95
1/1/15 13:02	gel-boomerang.com	Fun Fly	2	0	$5.00
1/1/15 13:02	coloradoboomerangs.com	Fun Fly	52	0.375	$5.00
1/1/15 13:03	coloradoboomerangs.com	Darnell Tri Fly	4	0	$9.95
1/1/15 13:03	amazon.com	Bower Aussie Round	1	0.019	$43.00
1/1/15 13:05	amazon.com	Crested Beaut	61	0.36	$17.95
1/1/15 13:06	amazon.com	Mejestic Beaut	4	0.019	$26.95
1/1/15 13:11	coloradoboomerangs.com	Yanaki	30	0.15	$23.95
1/1/15 13:12	amazon.com	Frido Fast Catch	1	0.02	$50.00
1/1/15 13:13	amazon.com	Sunset	4	0.019	$26.00
1/1/15 13:15	gel-boomerang.com	Fun Fly	7	0.05	$5.00
1/1/15 13:16	amazon.com	Fun Fly	34	0.166	$5.00
1/1/15 13:17	gel-boomerang.com	Sunset	7	0.05	$26.00
1/1/15 13:19	ebay.com	Quad	32	0.15	$39.95
1/1/15 13:21	ebay.com	Bower Aussie Round	27	0.15	$43.00
1/1/15 13:25	amazon.com	Darnell Tri Fly	63	0.371	$9.95
1/1/15 13:29	amazon.com	GelFast	52	0.37	$24.00
1/1/15 13:34	amazon.com	Fun Fly	39	0.168	$5.00
1/1/15 13:48	ebay.com	Bellen	62	0.375	$25.00
1/1/15 14:15	amazon.com	Eagle	30	0.161	$21.95
1/1/15 14:45	gel-boomerang.com	Aspen	63	0.375	$21.95
1/1/15 15:00	amazon.com	Fun Fly	66	0.371	$5.00
1/1/15 15:03	amazon.com	Sunset	1	0.018	$26.00
1/1/15 15:36	gel-boomerang.com	Fun Fly	37	0.15	$5.00
1/1/15 15:39	coloradoboomerangs.com	Fun Fly	3	0	$5.00
1/1/15 16:01	coloradoboomerangs.com	Manu LD	4	0	$250.00
1/1/15 16:05	ebay.com	Manu MTA	2	0	$120.00
1/1/15 16:13	amazon.com	Mejestic Beaut	76	0.36	$26.95
1/1/15 16:13	amazon.com	Sunspot	3	0.019	$14.00
1/1/15 16:14	ebay.com	Bower Aussie Round	31	0.15	$43.00
1/1/15 16:29	amazon.com	Fun Fly	1	0.019	$5.00
1/1/15 16:39	amazon.com	Yanaki	3	0.019	$23.95
1/1/15 16:42	ebay.com	Bellen	59	0.375	$25.00
1/1/15 16:44	amazon.com	Quad	1	0.019	$39.95
1/1/15 16:44	amazon.com	Bower Aussie Round	108	0.553	$43.00
1/1/15 16:44	amazon.com	Yanaki	2	0.019	$23.95
1/1/15 16:47	amazon.com	Carlota	2	0.019	$19.95
1/1/15 16:51	ebay.com	Fun Fly	7	0.05	$5.00
1/1/15 16:52	amazon.com	Fun Fly	33	0.169	$5.00
1/1/15 16:53	coloradoboomerangs.com	Quad	3	0	$39.95
1/1/15 16:55	coloradoboomerangs.com	Fun Fly	1	0	$5.00
1/1/15 16:58	gel-boomerang.com	Fun Fly	71	0.375	$5.00
1/1/15 17:01	amazon.com	Fun Fly	33	0.164	$5.00
1/1/15 17:03	amazon.com	Crested Beaut	1	0.018	$17.95
1/1/15 17:06	amazon.com	Sunset	123	0.577	$26.00
1/1/15 17:13	amazon.com	Sunshine	2	0.018	$20.00
1/1/15 17:14	coloradoboomerangs.com	Aspen	58	0.375	$21.95
1/1/15 17:16	gel-boomerang.com	Eagle	26	0.15	$21.95
1/1/15 17:16	amazon.com	Crested Beaut	5	0.072	$17.95
1/1/15 17:17	amazon.com	Bellen	4	0.018	$25.00
1/1/15 17:18	ebay.com	Manu MTA	2	0	$120.00
1/1/15 17:19	gel-boomerang.com	Bellen	31	0.15	$25.00
1/1/15 17:23	amazon.com	Quad	2	0.019	$39.95
1/1/15 17:29	ebay.com	Sunspot	4	0	$14.00
1/1/15 17:36	amazon.com	Carlota Doublers	3	0.018	$75.00
1/1/15 17:41	coloradoboomerangs.com	Sunshine	2	0	$20.00
1/1/15 17:41	amazon.com	Aspen	1	0.019	$21.95
1/1/15 17:41	coloradoboomerangs.com	Mejestic Beaut	56	0.375	$26.95
1/1/15 17:44	amazon.com	GelFast	33	0.171	$24.00
1/1/15 17:46	ebay.com	Frido Fast Catch	2	0	$50.00
1/1/15 17:46	coloradoboomerangs.com	Quad	47	0.15	$39.95
1/1/15 17:49	coloradoboomerangs.com	Fun Fly	1	0	$5.00
1/1/15 17:50	coloradoboomerangs.com	Darnell Tri Fly	3	0	$9.95
1/1/15 17:51	amazon.com	Crested Beaut	33	0.163	$17.95
1/1/15 17:51	amazon.com	Quad	103	0.595	$39.95
1/1/15 17:51	amazon.com	Crested Beaut	67	0.352	$17.95
1/1/15 17:51	amazon.com	Mejestic Beaut	6	0.072	$26.95
1/1/15 17:53	amazon.com	Fun Fly	3	0.018	$5.00
1/1/15 18:00	ebay.com	Quad	2	0	$39.95
1/1/15 18:00	coloradoboomerangs.com	Frido Fast Catch	4	0	$50.00
1/1/15 18:00	ebay.com	Bellen	5	0.05	$25.00
1/1/15 18:00	coloradoboomerangs.com	Frido Fast Catch	5	0.05	$50.00
1/1/15 18:01	ebay.com	Phoenix	72	0.375	$23.95
1/1/15 18:04	ebay.com	Quad	52	0.375	$39.95
1/1/15 18:08	ebay.com	Quad	62	0.375	$39.95
1/1/15 18:08	ebay.com	Sunshine	1	0	$20.00
1/1/15 18:09	coloradoboomerangs.com	Crested Beaut	1	0	$17.95
1/1/15 18:10	amazon.com	Fun Fly	30	0.168	$5.00
1/1/15 18:10	amazon.com	Carlota	29	0.167	$19.95
1/1/15 18:11	ebay.com	Phoenix	9	0.05	$23.95
1/1/15 18:23	coloradoboomerangs.com	Frido Fast Catch	3	0	$50.00
1/1/15 18:24	amazon.com	Crested Beaut	40	0.171	$17.95
1/1/15 18:31	amazon.com	Fun Fly	5	0.068	$5.00
1/1/15 18:33	gel-boomerang.com	Bower Aussie Round	102	0.575	$43.00
1/1/15 18:37	amazon.com	Bellen	2	0.019	$25.00
1/1/15 18:39	gel-boomerang.com	Sunshine	2	0	$20.00
1/1/15 18:40	ebay.com	Manu LD	4	0	$250.00
1/1/15 18:43	amazon.com	Bellen	37	0.159	$25.00
1/1/15 18:44	amazon.com	Carlota	2	0.018	$19.95
1/1/15 18:49	amazon.com	Crested Beaut	40	0.168	$17.95
1/1/15 18:50	gel-boomerang.com	Fun Fly	55	0.375	$5.00
1/1/15 18:51	coloradoboomerangs.com	Quad	55	0.375	$39.95
1/1/15 18:54	ebay.com	Fun Fly	2	0	$5.00
1/1/15 18:55	amazon.com	Fun Fly	4	0.019	$5.00
1/1/15 18:56	gel-boomerang.com	Fun Fly	37	0.15	$5.00
1/1/15 19:00	ebay.com	Phoenix	55	0.375	$23.95
1/1/15 19:02	ebay.com	Crested Beaut	2	0	$17.95
1/1/15 19:06	amazon.com	Sunshine	6	0.071	$20.00
1/1/15 19:09	amazon.com	Quad	3	0.018	$39.95
1/1/15 19:09	amazon.com	Carlota	38	0.16	$19.95
1/1/15 19:11	ebay.com	Crested Beaut	33	0.15	$17.95
1/1/15 19:11	ebay.com	Sunset	37	0.15	$26.00
1/1/15 19:17	coloradoboomerangs.com	Crested Beaut	3	0	$17.95
1/1/15 19:21	gel-boomerang.com	Fun Fly	1	0	$5.00
1/1/15 19:22	ebay.com	Carlota	41	0.15	$19.95
1/1/15 19:39	amazon.com	Sunset	67	0.356	$26.00
1/1/15 19:43	ebay.com	Quad	7	0.05	$39.95
1/1/15 19:48	gel-boomerang.com	Quad	3	0	$39.95
1/1/15 19:54	amazon.com	Fun Fly	3	0.019	$5.00
1/1/15 19:56	amazon.com	Carlota	3	0.018	$19.95
1/1/15 20:02	amazon.com	Yanaki	26	0.169	$23.95
1/1/15 20:12	ebay.com	Fun Fly	32	0.15	$5.00
1/1/15 20:27	ebay.com	Fun Fly	60	0.375	$5.00
1/1/15 20:51	coloradoboomerangs.com	Alpine	5	0.05	$21.95
1/1/15 21:39	amazon.com	Fun Fly	5	0.073	$5.00
1/1/15 22:15	amazon.com	Quad	2	0.019	$39.95
1/1/15 23:09	ebay.com	Fun Fly	1	0	$5.00
1/1/15 23:50	ebay.com	Quad	65	0.375	$39.95
1/1/15 23:59	amazon.com	Phoenix	55	0.352	$23.95
1/2/15 01:29	gel-boomerang.com	Carlota	40	0.15	$19.95
1/2/15 01:29	coloradoboomerangs.com	Frido Fast Catch	4	0	$50.00
1/2/15 01:56	amazon.com	Crested Beaut	35	0.171	$17.95
1/2/15 02:13	amazon.com	Fun Fly	26	0.165	$5.00
1/2/15 02:18	amazon.com	Manu MTA	5	0.068	$120.00
1/2/15 02:19	amazon.com	Bellen	33	0.171	$25.00
1/2/15 02:19	coloradoboomerangs.com	Quad	37	0.15	$39.95
1/2/15 02:25	coloradoboomerangs.com	Fun Fly	2	0	$5.00
1/2/15 02:29	coloradoboomerangs.com	Quad	2	0	$39.95
1/2/15 02:33	amazon.com	Mejestic Beaut	99	0.352	$26.95
1/2/15 02:35	amazon.com	Phoenix	9	0.07	$23.95
1/2/15 02:36	gel-boomerang.com	Quad	42	0.15	$39.95
1/2/15 02:38	ebay.com	Crested Beaut	35	0.15	$17.95
1/2/15 02:39	gel-boomerang.com	Fun Fly	25	0.15	$5.00
1/2/15 02:46	coloradoboomerangs.com	Manu MTA	1	0	$120.00
1/2/15 02:47	ebay.com	Phoenix	2	0	$23.95
1/2/15 02:48	amazon.com	Fun Fly	50	0.365	$5.00
1/2/15 02:50	coloradoboomerangs.com	Sunshine	1	0	$20.00
1/2/15 02:56	amazon.com	Eagle	35	0.159	$21.95
1/2/15 02:57	amazon.com	Bellen	39	0.171	$25.00
1/2/15 03:02	gel-boomerang.com	Alpine	30	0.15	$21.95
1/2/15 03:04	ebay.com	Manu LD	2	0	$250.00
1/2/15 03:06	amazon.com	Fun Fly	37	0.16	$5.00
1/2/15 03:09	amazon.com	Fun Fly	53	0.358	$5.00
1/2/15 03:13	gel-boomerang.com	Quad	9	0.05	$39.95
1/2/15 03:13	gel-boomerang.com	Fire Aspen	7	0.05	$22.00
1/2/15 03:15	amazon.com	Carlota	3	0.018	$19.95
1/2/15 03:24	coloradoboomerangs.com	Fun Fly	104	0.575	$5.00
1/2/15 03:24	amazon.com	Bellen	54	0.352	$25.00
1/2/15 03:27	coloradoboomerangs.com	Bellen	30	0.15	$25.00
1/2/15 03:27	coloradoboomerangs.com	Carlota	2	0	$19.95
1/2/15 03:27	amazon.com	Aspen	30	0.167	$21.95
1/2/15 03:36	coloradoboomerangs.com	Fun Fly	1	0	$5.00
1/2/15 03:42	coloradoboomerangs.com	Carlota	5	0.05	$19.95
1/2/15 03:43	ebay.com	Fun Fly	3	0	$5.00
1/2/15 03:46	coloradoboomerangs.com	Yanaki	1	0	$23.95
1/2/15 03:49	coloradoboomerangs.com	Fun Fly	68	0.375	$5.00
1/2/15 03:51	amazon.com	Fun Fly	2	0.018	$5.00
1/2/15 03:53	ebay.com	Manu MTA	1	0	$120.00
1/2/15 03:56	amazon.com	Frido Fast Catch	2	0.02	$50.00
1/2/15 03:57	ebay.com	Quad	5	0.05	$39.95
1/2/15 04:07	coloradoboomerangs.com	Carlota	4	0	$19.95
1/2/15 04:08	amazon.com	Bellen	4	0.019	$25.00
1/2/15 04:08	coloradoboomerangs.com	Bower Aussie Round	103	0.575	$43.00
1/2/15 04:11	amazon.com	Fun Fly	69	0.381	$5.00
1/2/15 04:12	gel-boomerang.com	Quad	3	0	$39.95
1/2/15 04:13	ebay.com	Fun Fly	3	0	$5.00
1/2/15 04:17	gel-boomerang.com	Aspen	37	0.15	$21.95
1/2/15 04:17	coloradoboomerangs.com	Carlota	3	0	$19.95
1/2/15 04:18	gel-boomerang.com	Carlota	43	0.15	$19.95
1/2/15 04:21	gel-boomerang.com	Fun Fly	7	0.05	$5.00
1/2/15 04:24	ebay.com	Fun Fly	3	0	$5.00
1/2/15 04:27	amazon.com	Bellen	2	0.018	$25.00
1/2/15 04:32	ebay.com	Bower Aussie Round	1	0	$43.00
1/2/15 04:34	gel-boomerang.com	Manu LD	4	0	$250.00
1/2/15 04:35	amazon.com	Yanaki	50	0.371	$23.95
1/2/15 04:37	ebay.com	Phoenix	48	0.15	$23.95
1/2/15 04:39	ebay.com	Quad	6	0.05	$39.95
1/2/15 04:45	ebay.com	Fun Fly	9	0.05	$5.00
1/2/15 04:51	coloradoboomerangs.com	Fun Fly	39	0.15	$5.00
1/2/15 04:51	ebay.com	Fun Fly	1	0	$5.00
1/2/15 04:58	ebay.com	Fun Fly	37	0.15	$5.00
1/2/15 05:13	coloradoboomerangs.com	Fun Fly	3	0	$5.00
1/2/15 05:14	amazon.com	Quad	3	0.019	$39.95
1/2/15 05:25	coloradoboomerangs.com	Yanaki	30	0.15	$23.95
1/2/15 06:19	ebay.com	Darnell Tri Fly	68	0.375	$9.95
1/2/15 06:38	ebay.com	Quad	4	0	$39.95
1/2/15 06:54	ebay.com	Sunshine	44	0.15	$20.00
1/2/15 07:30	amazon.com	Fun Fly	55	0.362	$5.00
1/2/15 07:50	amazon.com	Fun Fly	30	0.161	$5.00
1/2/15 07:51	amazon.com	Carlota Doublers	4	0.019	$75.00
1/2/15 08:30	ebay.com	Manu LD	4	0	$250.00
1/2/15 09:02	amazon.com	Fun Fly	3	0.019	$5.00
1/2/15 09:08	gel-boomerang.com	Alpine	4	0	$21.95
1/2/15 09:30	amazon.com	Bellen	32	0.166	$25.00
1/2/15 10:03	gel-boomerang.com	Carlota	2	0	$19.95
1/2/15 10:11	gel-boomerang.com	Fun Fly	40	0.15	$5.00
1/2/15 10:19	coloradoboomerangs.com	Sunshine	115	0.575	$20.00
1/2/15 10:25	coloradoboomerangs.com	Quad	67	0.375	$39.95
1/2/15 10:25	ebay.com	Fun Fly	70	0.375	$5.00
